index,content,token
1277,So maybe had to go talk to him once every six months.,53
1278,Maybe he's in a bit of a bubble probably.,41
1279,"And not just in information bubble, how all these experts tell me about yeah, no human human bubble.",100
1280,"Look, one of the things I've really learned, there's a real emphasis on hospitality in the old testament.",105
1281,I just brought all these scholars together to talk about Exodus.,64
1282,"I have this security team with me and there are tough military guys, but they're on board for this mission.",107
1283,Let's say.,10
1284,And so they went out of their way to be hospitable to my academic guests.,73
1285,They laid out nice platters of meat and cheese and crackers.,60
1286,"They spent all day preparing this house I had rented so that we could have a hospitable time with these scholars, most of whom I didn't know well, but who said they would come and spend eight days talking about this book with me.",229
1287,We rented some jet skis.,24
1288,We had a nice house.,20
1289,We had fun.,11
1290,We got to know each other and we got to trust each other because we could see that we could have some fun and that we could let our hair down a bit.,148
1291,We didn't have to be on guard and that made the talks way deeper.,65
1292,And then we found out we couldn't get through Exodus in eight days.,67
1293,And so I had proposed very early on that we're going to double the length.,74
1294,And so I pulled eight people out of their lives for eight days.,63
1295,That's a that's not an easy thing to do.,40
1296,It's also quite expensive in the daily wire plus people picked all that up.,75
1297,And they said right they said yes right away.,45
1298,So we'd love to do this again.,30
1299,"Well, why?",10
1300,"Well, partly because it was intellectually it was unbelievably engaging.",72
1301,I learned so much.,18
1302,It'll take me like a year to digest it if I can ever digest it.,63
1303,And but they had they had a really good time.,45
1304,"And so when they were offered that combination of intellectual challenge, let's say in hospitality, it was a no-brainer.",120
1305,"They just said every one of them said if I can do it in any way, I will definitely be there.",92
1306,And this I went to Washington a bunch of times.,47
1307,And the the culture of hospitality has broken down in Washington 40% of congressmen sleep in their offices.,107
1308,They don't have apartments.,27
1309,Their family isn't there with them.,35
1310,They don't have social occasions with their fellow Democrats or Republicans much less across the table.,103
1311,And so and I tried to have some meetings in Washington that were bilateral a couple of times get young Republican congressmen and Democrats together to talk.,157
1312,"And as soon as they talk, they think, oh, it was so interesting.",64
1313,"Because one of the lunches was about 15 people, half Democrats and half Republicans.",84
1314,And all I'd asked them to do was just spend three minutes talking about why you decided to become a congressman.,112
1315,Just not a job I would take by the way.,39
1316,He spent 25 hours a week fundraising on the telephone.,54
1317,Your family isn't there with you.,33
1318,You have to run for reelection every two years.,47
1319,"You'd be holding to the party apparatus, right?",47
1320,You're vilified constantly.,27
1321,"This is not you know, people think, well, this is a job for the privilege.",74
1322,"It's like, yeah, you go and run for congress and find out how much fun it is and put your family on the line and then have to beg for your job every two years.",159
1323,"Well, your enemies, the worst of your enemies are and the worst of your friends are viciously henpecking you.",109
1324,"And so anyways, we have them all sit around the table and say, okay, just say why you ran for congress.",103
1325,"It was so cool, especially for a Canadian because you Americans, you're so bloody theatrical.",93
1326,It's something to watch.,24
1327,It was like Mr. Smith goes to Washington for every one of them.,63
1328,"It's like, well, this country's given us so much where families have been so so we've benefited so much from our from our time here.",132
1329,We think this is a wonderful country.,37
1330,We really felt that we should give back.,40
1331,And the next one would talk and it was like exactly the same story and then it didn't matter if they're a Republican or Democrat.,129
1332,You couldn't tell the difference.,33
1333,No one could.,13
1334,And was it genuine?,19
1335,"It's like, well, are you genuine?",33
1336,You think these people are worse than you?,42
1337,"First of all, they're not.",26
1338,"Second of all, they're probably better.",39
1339,All things considered.,22
1340,It's not that easy to become a congressman.,43
1341,"And I'm sure there's some bad apples in the bunch, but by and large, you walk away from your meetings with these people and you think.",134
1342,They're very impressive.,24
1343,They're really all giving the part of themselves in the name of service.,72
1344,"Maybe over time, they become cynical and become jaded and worn down by the whole system.",88
1345,"But I think a lot of it is healed, I think.",43
1346,"And I don't think I'm well, I'm in part naive, but not fully that a lot of it is healed through the power of conversation.",122
1347,It's just basic social interaction.,35
1348,"I do think that the effects of this pandemic, by listening, listen, just sitting there.",87
1349,And it doesn't have to be talking about the actual issue.,57
1350,"It's actually humor and all those kinds of things about personal struggles, all those kinds of things that remind you that you're all just humans.",146
1351,Yeah.,5
1352,"Well, the great leaders that I've met, because I and I've met some now, they go listen to their constituents.",109
1353,It's not a policy discussion.,29
1354,It's not an ideology discussion.,32
1355,"They go say, okay, what's your what's your what's your life like?",65
1356,And what are your problems?,27
1357,And tell me about them.,23
1358,And then they listen.,21
1359,And then they're struck by them.,32
