title,index,content,token
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",0," battle not with monsters, lest ye become a monster.",52
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",915,And now you're brooding upon it and generating something creative new and awful possessed by the spirit of resentment.,118
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",916,And that's why you're in the miserable state you're in.,55
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",917,So then Cain leaves his countenance falls as you might expect in Cain leaves.,77
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",918,"And he's so insensed by this because God has said, look, your problems are of your own making.",94
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",919,"And not only that, you invited the man.",39
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",920,"And not only that, you engaged in this creatively.",50
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",921,"And not only that, you're blaming it on me.",43
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",922,"And not only that, that's making you jealous of able who's your actual idol and goal.",85
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",923,And Cain instead of changing kills able.,40
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",924,Right.,6
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",925,And then Cain's descendants are the first people who make weapons of war.,73
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",926,And so that's okay.,19
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",927,You want to know what I think?,30
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",928,That's the eternal story of mankind.,36
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",929,"And it's playing out right now, except at a thousand times the rate.",68
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",930,Can I present to you a difficult truth?,39
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",931,"Not perhaps not a truth, but a thought I have that it is not always easy to know which among us are the Cain.",109
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",932,That's for sure.,16
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",933,And resentment.,15
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",934,It is possible to imagine you as the person who has a resentment towards a particular worldview that you really worry about.,124
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",935,Yeah.,5
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",936,"Well, I've talked I talked to a good friend of mine last week about that publicly.",82
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",937,"Well, we'll release it.",23
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",938,"So I said, well, do I have a particular animus against the left?",64
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",939,"Let's say it's like, well, probably.",36
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",940,Okay.,5
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",941,Why?,4
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",942,"Well, first of all, I'm a university professor.",47
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",943,It's not like the universities are threatened by the right.,59
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",944,They're threatened by the left.,31
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",945,100% and they're not just threatened a little bit.,50
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",946,They're threatened a lot.,25
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",947,And that threat made it impossible for me to continue in my profession the way I was.,85
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",948,And it cost me my clinical practice too.,40
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",949,"And that's not over yet because I have 10 lawsuits against me out right now from the College of Psychologists because they've allowed anyone to complain about me anywhere in the world for any reason and have the choice to follow that up with an investigation, which is a punishment in and of itself and are doing so.",316
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",950,And then I've been tortured nearly to death multiple times by bad actors on the left.,85
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",951,Now I've had my fair share of radical right wingers being unhappy with what I've said.,86
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",952,"But personally, that's been the left the whole time.",52
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",953,"Not only me, but my family put my family at risk in a big way and constantly like not once or twice because many people get canceled once or twice.",147
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",954,But I've been canceled like 40 times.,37
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",955,And I know like 200 people now who've been canceled.,52
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",956,And I can tell you without doubt that it is one of the worst experiences of their life.,87
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",957,And that's if it only happens once.,35
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",958,And so and then I also know that the communists killed 100 million people in the 20th century that the intellectuals excused them for it nonstop and still haven't quit that almost no one knows about it.,202
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",959,And that the specter of resentful Marxism is back in full force.,64
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",960,And so do I have a bit of an animus against that?,49
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",961,Yes.,4
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",962,Does it go too far?,19
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",963,I don't know.,13
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",964,I'm trying to figure that out.,30
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",965,The story you just told it is seems nearly impossible for you.,62
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",966,An intellectual powerhouse not to have a tremendous amount of resentment.,73
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",967,"Well, and this is the so let me challenge you.",46
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",968,"Yeah, go right ahead.",21
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",969,Challenge you.,14
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",970,Can you steal man?,18
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",971,"The case that the prime minister of this country, Trudeau, wants the best for this country and actually might do good things for this country as an intellectual challenge.",171
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",972,Sure.,5
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",973,"Um, he seems to get along well with his wife.",45
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",974,He has some kids.,17
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",975,There's no sexual scandals.,27
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",976,And he's in a position where that could easily be the case.,59
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",977,He seems to have done some good things on the oceanic management front.,71
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",978,He's put a fair bit of Canada's oceans into marine protected areas.,67
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",979,And that might be his most fundamental legacy.,46
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",980,"If it's real, I've been trying to get information about the actual reality of the protection.",93
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",981,And I haven't been able to do that.,35
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",982,But that's a good thing.,24
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",983,So sorry to the family thing is there's some aspect of his character.,69
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",984,This is a character.,20
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",985,There is some aspect to him who's that makes him a good man.,60
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",986,"Well, I mean, there's the evidence there.",41
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",987,"You know, I mean, he's not a Jeffrey Epstein profligate on the sexual front.",76
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",988,So that's something.,20
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",989,"And his wife, they seem to have a real marriage.",48
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",990,And he has kids.,16
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",991,"So, you know, good for him.",27
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",992,"That's a good start, by the way, for a leader.",46
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",993,"Yeah, right.",12
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",994,To be a great man.,18
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",995,"Well, then I also thought, okay, well, after the Liberals had brought in a Harvard intellectual who was a Canadian to be their last leader, he didn't work out.",159
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",996,And then they're flailing about for a leader.,45
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",997,And the Liberals in Canada are pretty good at maintaining power and leadership and have been the dominant governing party in Canada for a long time.,148
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",998,"And so they went to Justin and said, well, you know, it's you are a conservative.",81
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",999,"And you can imagine that's not a positive, um, specter for someone who's on the left.",85
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",1000,"Or even a liberal, especially, and Trudeau is quite a bit on the left.",70
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",1001,"And they said, we need you to run.",34
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",1002,"And then I thought, okay, well, the answer to that should have been no because the Trudeau Justin has no training for this, no experience.",138
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",1003,"He's not, he's a part-time drama teacher, fundamentally.",56
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",1004,He hadn't run a business.,25
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",1005,He just didn't know enough to be prime minister.,48
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",1006,But then I'm trying to put myself in his position.,50
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",1007,"And so it's like, okay, I don't know enough, but I'm young.",59
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",1008,And we don't want the conservatives.,36
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",1009,And they had had to run a 10-year run.,38
